Time,Type
48.43055556,2
48.43121528,3
48.44018519,3
48.4408912,2
48.44554398,1
48.47408565,1
48.50509259,1
48.51644676,1
48.54228009,3
48.54712963,3
48.55369213,3
48.56503472,3
48.56884259,3
48.57030093,3
48.57976852,2
48.58413194,2
48.58952546,3
48.60457176,3
48.62251157,3
48.63501157,3
48.6624537,3
48.66550926,2
48.66579861,3
48.67447917,1
48.68048611,3
48.68277778,3
48.68362269,3
48.7424537,3
48.7605787,3
48.76265046,3
48.76429398,3
48.7656713,3
48.77085648,3
48.78049769,4
48.78481481,3
48.7915162,3
48.79375,3
48.79423611,1
48.80893519,2
48.81216435,3
48.81314815,3
48.83048611,3
48.83790509,3
48.84178241,3
48.85177083,3
48.85587963,3
48.85635417,3
48.8840162,3
48.88799769,1
48.88875,3
48.88953704,3
48.90361111,3
48.91122685,3
48.91559028,3
48.92505787,2
48.92575231,3
48.96755787,3
48.98422454,1
48.9878588,3
49.01225694,3
49.02690972,3
49.05457176,3
49.05912037,3
49.1005787,1
49.10623843,3
49.1205787,3
49.12351852,3
49.12921296,1
49.14302083,3
49.16837963,3
49.16930556,3
49.17427083,3
49.18025463,3
49.19449074,3
49.20625,1
49.20758102,1
49.2169213,3
49.22324074,3
49.22384259,3
49.22621528,6
49.22625,3
49.23487269,3
49.24152778,3
49.2446412,3
49.25703704,3
49.2655787,3
49.26825231,3
49.27559028,3
49.28790509,3
49.29409722,3
49.30217593,1
49.3047338,3
49.30832176,3
49.33293981,1
49.36261574,1
49.36556713,3
49.36627315,3
49.3750463,3
49.37733796,3
49.40568287,3
49.41269676,3
49.42201389,1
49.43821759,3
49.44938657,3
49.45762731,3
49.45857639,3
49.4671875,3
49.49597222,3
49.52123843,3
49.56953704,3
49.57024306,3
49.57065972,3
49.5862037,3
49.5878125,3
49.58836806,3
49.59116898,3
49.60681713,3
49.60957176,3
49.62436343,3
49.62837963,1
49.62957176,3
49.63015046,3
49.65666667,3
49.6637963,3
49.6641088,3
49.69762731,3
49.70922454,1
49.71399306,3
49.72957176,3
49.74113426,3
49.74869213,3
49.75457176,3
49.75873843,3
49.76402778,3
49.77265046,3
49.80268519,3
49.80303241,2
49.85833333,3
49.86824074,3
49.89710648,3
49.89770833,3
49.90230324,3
49.90627315,3
49.92013889,3
49.92275463,3
49.92537037,3
49.94226852,3
49.95403935,1
49.95412037,3
49.95804398,3
49.97037037,3
49.97123843,3
49.9758912,3
49.97726852,3
49.98649306,3
49.99212963,3
49.99884259,3
50.00349537,3
50.00392361,3
50.00931713,3
50.01140046,3
50.01587963,3
50.02707176,1
50.02725694,2
50.03528935,1
50.06611111,3
50.07475694,3
50.0750463,3
50.0850463,3
50.08952546,3
50.09099537,3
50.12365741,1
50.14438657,3
50.17083333,3
50.18127315,2
50.18528935,3
50.18881944,3
50.19163194,3
50.20457176,3
50.25778935,3
50.26387731,1
50.27599537,3
50.2871875,1
50.28894676,6
50.29457176,2
50.30635417,3
50.30887731,3
50.30922454,1
50.30936343,3
50.30938657,3
50.31136574,1
50.31202546,3
50.3127662,3
50.31626157,3
50.32650463,2
50.33513889,3
50.34168981,3
50.34386574,3
50.34525463,3
50.35061343,3
50.35498843,3
50.35548611,3
50.35583333,3
50.36422454,3
50.36645833,3
50.39146991,1
50.40891204,3
50.42123843,3
50.42505787,3
50.42505787,3
50.43381944,3
50.43623843,3
50.45300926,4
50.45665509,4
50.45834491,3
50.47104167,3
50.47194444,3
50.47758102,3
50.4975,1
50.50090278,3
50.50347222,3
50.50354167,3
50.50732639,5
50.50915509,3
50.51311343,3
50.51327546,3
50.52684028,2
50.53954861,3
50.55542824,3
50.56842593,3
50.59143519,3
50.59280093,3
50.59579861,3
50.59741898,2
50.60354167,3
50.60475694,3
50.60737269,3
50.61019676,3
50.62145833,3
50.62418981,3
50.62443287,3
50.62609954,3
50.63387731,3
50.63457176,3
50.63670139,3
50.64118056,3
50.64663194,3
50.65584491,3
50.66541667,3
50.67013889,3
50.67162037,3
50.67425926,3
50.68097222,3
50.68203704,3
50.68342593,3
50.70631944,3
50.71065972,3
50.71719907,3
50.72209491,1
50.74121528,3
50.74133102,3
50.74385417,3
50.74728009,3
50.76532407,3
50.7674537,3
50.7796875,4
50.77991898,4
50.80777778,3
50.824375,3
50.83920139,1
50.84027778,1
50.84399306,3
50.84987269,3
50.85539352,3
50.86138889,3
50.86138889,3
50.86993056,3
50.87560185,3
50.87708333,1
50.87896991,3
50.88494213,3
50.88790509,3
50.89549769,3
50.89799769,3
50.91259259,3
50.92251157,3
50.93635417,3
50.94751157,3
50.96247685,3
50.9631713,2
50.97523148,3
50.97966435,3
51.0134375,3
51.01434028,3
51.03479167,3
51.04396991,3
51.04591435,3
51.04641204,3
51.10878472,3
51.11186343,3
51.11309028,3
51.11309028,3
51.12100694,2
51.12673611,3
51.12699074,1
51.14331019,3
51.16623843,3
51.17212963,3
51.17658565,3
51.18662037,3
51.19212963,2
51.1943287,1
51.19733796,3
51.20677083,3
51.24563657,3
51.26224537,3
51.26277778,1
51.27809028,3
51.2791088,3
51.2853588,3
51.30592593,3
51.31201389,3
51.32378472,3
51.32631944,3
51.33777778,3
51.35434028,3
51.35733796,3
51.35873843,3
51.3665625,3
51.36950231,3
51.38101852,3
51.39137731,1
51.40815972,3
51.42274306,3
51.42898148,3
51.42982639,5
51.44239583,3
51.4646412,4
51.46498843,3
51.48733796,3
51.52894676,3
51.53980324,3
51.54412037,3
51.54820602,3
51.55396991,3
51.55990741,1
51.56427083,3
51.57123843,2
51.57643519,4
51.60675926,3
51.60688657,3
51.61395833,3
51.62563657,3
51.63385417,3
51.64233796,2
51.70622685,3
51.70622685,3
51.76408565,3
51.77270833,3
51.79753472,1
51.80449074,3
51.8053588,3
51.83820602,3
51.86517361,3
51.87019676,3
51.87181713,3
51.87905093,2
51.88300926,3
51.89126157,3
51.89421296,1
51.89701389,3
51.92439815,3
51.94762731,3
51.98658565,3
52.00457176,3
52.02625,3
52.0283912,3
52.03646991,3
52.04071759,3
52.04309028,3
52.04369213,3
52.04570602,3
52.04587963,3
52.05675926,3
52.06451389,2
52.07866898,3
52.08480324,3
52.10237269,3
52.10858796,3
52.11181713,3
52.11328704,3
52.12082176,3
52.12454861,3
52.17236111,3
52.20278935,3
52.20741898,1
52.2434838,3
52.25162037,3
52.31166667,3
52.3199537,3
52.33600694,1
52.3534375,3
52.36333333,3
52.44565972,3
52.47482639,3
52.49231481,3
52.51851852,3
52.53642361,3
52.54753472,3
52.54774306,5
52.54777778,5
52.54793981,5
52.5697338,3
52.62744213,3
52.64100694,2
52.65780093,3
52.66165509,2
52.69546296,3
52.71222222,1
52.72109954,3
52.72802083,3
52.73637731,3
52.75793981,2
52.76091435,3
52.7737963,3
52.79711806,3
52.81704861,3
52.82072917,3
52.85318287,3
52.87797454,3
52.87957176,3
52.89162037,3
52.89799769,3
52.90162037,3
52.91292824,3
52.91674769,3
52.91739583,3
52.92166667,3
52.93055556,3
52.94486111,3
52.94533565,3
52.95006944,3
52.96032407,2
52.9784838,3
52.99199074,3
53.00409722,3
53.01163194,1
53.03038194,3
53.03826389,3
53.04222222,3
53.07177083,3
53.0868287,3
53.09872685,3
53.10498843,3
53.14398148,3
53.16392361,1
53.1762037,3
53.18384259,3
53.18774306,3
53.1966088,3
53.20148148,3
53.23037037,3
53.23038194,3
53.23043981,3
53.24936343,3
53.25344907,3
53.25512731,3
53.26019676,3
53.26431713,3
53.31126157,3
53.35960648,2
53.36101852,3
53.40929398,3
53.44571759,2
53.45799769,2
53.45853009,2
53.47725694,2
53.49167824,2
53.50086806,3
53.50420139,3
53.51547454,3
53.53947917,3
53.5608912,3
53.56273148,3
53.58975694,3
53.59253472,3
53.61282407,3
53.64075231,3
53.65042824,3
53.66920139,3
53.68076389,3
53.69962963,3
53.72011574,3
53.73121528,3
53.74232639,3
53.7587037,3
53.78134259,3
53.78462963,3
53.78564815,1
53.82521991,1
53.83434028,3
53.8862037,3
53.90364583,3
53.90777778,3
53.91128472,3
53.91590278,3
53.92760417,3
53.94270833,3
53.94887731,1
53.95127315,3
53.96064815,3
53.97111111,3
53.98581019,3
53.99726852,3
54.01327546,1
54.02604167,3
54.02859954,3
54.05045139,3
54.05527778,3
54.12032407,3
54.16087963,3
54.16747685,3
54.17483796,3
54.19699074,1
54.21001157,3
54.22530093,3
54.25387731,1
54.26597222,3
54.27229167,3
54.28622685,3
54.29599537,3
54.30387731,3
54.30699074,3
54.34849537,3
54.36849537,3
54.37041667,3
54.37252315,3
54.3775463,3
54.38881944,3
54.3921412,6
54.41195602,3
54.41420139,3
54.41486111,4
54.4255787,1
54.48340278,3
54.49222222,3
54.49675926,3
54.5009838,3
54.50483796,3
54.50824074,3
54.51216435,3
54.5197338,3
54.52957176,3
54.55208333,2
54.55736111,3
54.56077546,2
54.56078704,3
54.56232639,3
54.56429398,3
54.57126157,3
54.57341435,3
54.58702546,3
54.59508102,3
54.59791667,3
54.6081713,3
54.60928241,3
54.61292824,3
54.62414352,3
54.65358796,3
54.66395833,3
54.68107639,3
54.71327546,3
54.7212963,3
54.74665509,3
54.76248843,3
54.76416667,3
54.83023148,3
54.83547454,3
54.83725694,3
54.83993056,3
54.84561343,2
54.85734954,6
54.90366898,3
54.90728009,3
54.91081019,3
54.91730324,3
54.93978009,3
54.94173611,3
54.94612269,3
54.97806713,3
55.02804398,3
55.03523148,3
55.0421412,3
55.07332176,2
55.0743287,6
55.07662037,6
55.07695602,3
55.08134259,3
55.08320602,3
55.0896875,6
55.09039352,6
55.13071759,2
55.13524306,3
55.13645833,3
55.15701389,6
55.15833333,2
55.1609375,3
55.1659838,3
55.17099537,3
55.1728125,3
55.17887731,1
55.17957176,3
55.19457176,1
55.22239583,3
55.22505787,2
55.28021991,3
55.32791667,1
55.33488426,1
55.34309028,2
55.34414352,3
55.35446759,6
55.36608796,3
55.36834491,1
55.38421296,3
55.38547454,2
55.38857639,1
55.41076389,2
55.43924769,1
55.45280093,3
55.46857639,3
55.54395833,2
55.54541667,3
55.56011574,3
55.57590278,3
55.61145833,4
55.64446759,3
55.67534722,1
55.71377315,3
55.73565972,3
55.76032407,2
55.76143519,6
55.77662037,1
55.80167824,3
55.87018519,3
55.87293981,3
55.87296296,3
55.87311343,3
55.94983796,3
55.95240741,3
56.01418981,3
56.01739583,3
56.02461806,3
56.02851852,3
56.06918981,3
56.16385417,3
56.23258102,3
56.24195602,3
56.276875,6
56.27865741,3
56.28293981,6
56.30261574,2
56.30342593,2
56.31627315,3
56.32873843,2
56.34915509,2
56.35261574,2
56.35325231,2
56.35679398,3
56.35943287,3
56.36766204,2
56.36974537,2
56.37185185,2
56.37322917,2
56.37943287,3
56.38077546,3
56.3830787,2
56.40539352,2
56.40608796,3
56.4065162,3
56.41163194,1
56.41304398,2
56.42413194,3
56.42520833,3
56.42541667,2
56.42546296,3
56.42865741,2
56.43,2
56.43616898,3
56.43872685,2
56.44511574,2
56.44681713,3
56.44805556,1
56.45321759,3
56.46172454,3
56.46865741,3
56.46988426,3
56.47179398,2
56.48166667,3
56.4865625,2
56.50134259,3
56.50607639,3
56.50864583,2
56.52091435,3
56.54386574,3
56.56415509,3
56.57615741,3
56.62703704,3
56.64096065,3
56.64799769,3
56.65283565,3
56.66988426,1
56.6918287,6
56.70262731,4
56.70322917,2
56.70482639,3
56.70659722,3
56.70767361,3
56.75310185,1
56.76263889,4
56.76988426,2
56.77679398,3
56.79269676,2
56.80321759,2
56.81649306,3
56.82335648,4
56.83202546,3
56.84739583,3
56.87461806,3
56.87859954,3
56.9175463,3
56.92811343,3
56.94270833,6
56.99333333,1
56.99383102,3
56.99444444,3
57.0121875,2
57.05322917,1
57.05943287,3
57.06172454,3
57.08636574,3
57.09357639,3
57.11383102,3
57.11603009,3
57.12096065,3
57.14172454,3
57.16012731,3
57.18040509,3
57.22604167,3
57.22887731,3
57.24903935,3
57.25744213,3
57.26131944,3
57.27561343,6
57.27644676,3
57.27934028,3
57.28357639,3
57.28809028,3
57.29821759,3
57.30028935,2
57.33619213,3
57.34155093,1
57.34195602,1
57.34251157,1
57.35178241,3
57.37625,3
57.37915509,1
57.39444444,3
57.40688657,3
57.43496528,3
57.43538194,3
57.43605324,3
57.4458912,1
57.44982639,3
57.46079861,3
57.46091435,3
57.49019676,2
57.50271991,3
57.53211806,4
57.5583912,3
57.58271991,3
57.71255787,1
57.725625,3
57.95027778,3
58.04166667,3
58.2583912,2
58.30226852,3
58.42658565,3
58.57560185,3
58.58047454,3
58.65940972,1
58.6596412,1
58.68935185,6
58.68974537,6
58.74622685,3
58.76344907,3
58.79854167,3
58.87518519,6
58.92517361,3
58.99282407,6
59.01162037,1
59.02552083,1
59.04216435,3
59.09415509,3
59.25612269,3
59.30471065,3
59.30841435,2
59.31231481,2
59.31452546,3
59.41209491,3
59.42505787,2
59.42806713,2
59.54232639,2
59.56021991,2
59.62561343,3
59.69484954,3
59.7419213,2
59.74408565,3
59.83246528,3
59.87644676,2
59.97737269,3
59.99399306,2
60.11041667,3
60.16043981,3
60.1931713,3
60.39311343,3
60.57366898,3
60.58913194,3
60.67592593,2
60.75288194,3
60.80387731,6
60.82028935,3
60.83853009,3
60.87766204,3
60.87829861,2
60.90746528,1
60.90771991,1
60.90978009,3
60.93833333,3
60.99038194,3
61.01707176,3
61.02993056,3
61.05579861,3
61.14597222,3
61.14671296,3
61.14671296,1
61.25885417,3
61.29084491,3
61.2934375,2
61.3590162,3
61.39045139,1
61.50896991,1
61.52011574,3
61.6278588,3
61.64519676,2
61.70670139,3
61.70847222,1
61.74513889,2
61.7593287,3
62.02528935,2
62.03078704,1
62.04525463,1
62.06533565,2
62.06780093,3
62.07303241,3
62.07880787,3
62.09201389,3
62.21467593,3
62.30902778,3
62.30934028,3
62.31337963,3
62.34538194,3
62.39518519,3
62.50702546,4
62.50702546,4
62.60784722,2
62.60876157,1
62.61174769,2
62.64649306,1
62.65820602,1
62.65959491,2
